customerid,total_purchase,count_orders,tot_items,first_purchase_date,last_purchase_date,num_unique_products,avg_order_val,avg_items_per_order,product_diversity_ratio,max_order_val,min_order_val,std_order_val,days_since_last_purchase,days_since_first_purchase,purchase_span,avg_days_between_orders,total_cancellation_count,total_cancellation_amnt,total_cancelled_qty,last_cancel_date,days_since_last_cancellation,cancellation_rate,order_completion_rate,return_purchase_ratio,per_day_purchase_amnt,activity_gap,churn,high_value_customer,high_future_cancellation,cluster_label,cluster_name,if_label,if_score,lof_label,lof_score
15535,502.9,4,135,2011-01-16 12:35:00,2011-06-19 16:02:00,55,125.725,33.75,0.4074074074074074,236.84,22.200000000000003,87.77195015113503,81,236,154,51.333333333333336,3.0,76.5,14.0,2011-01-16 12:40:00,236.0,0.4285714285714285,0.5714285714285714,0.1037037037037037,2.1309322033898304,0,1,0,0,1,Engaged Regulars,0,0.02215026881342741,1,-1.4708955812261004
15537,110.92,1,29,2011-06-29 13:10:00,2011-06-29 13:10:00,24,110.92,29.0,0.8275862068965517,110.92,110.92,0.0,71,71,0,0.0,0.0,0.0,0.0,,71.0,0.0,1.0,0.0,1.5622535211267603,0,1,0,0,0,One-Time Churners,1,-0.029053797557258676,0,-1.1006769647495147
15541,85.13000000000001,1,49,2011-08-17 14:58:00,2011-08-17 14:58:00,29,85.13000000000001,49.0,0.5918367346938775,85.13000000000001,85.13000000000001,0.0,22,22,0,0.0,0.0,0.0,0.0,,22.0,0.0,1.0,0.0,3.869545454545455,0,1,0,0,0,One-Time Churners,0,0.03504490398859372,0,-1.0535001553023977
15543,127.86,1,86,2011-02-24 15:26:00,2011-02-24 15:26:00,26,127.86,86.0,0.3023255813953488,127.86,127.86,0.0,196,196,0,0.0,0.0,0.0,0.0,,196.0,0.0,1.0,0.0,0.6523469387755102,0,1,0,0,0,One-Time Churners,0,0.13430877261910884,0,-1.0463883575902428
15544,2772.37,7,2212,2010-12-02 12:47:00,2011-08-12 09:10:00,95,396.05285714285714,316.0,0.0429475587703435,560.35,318.02,89.89158223739783,28,281,252,42.0,1.0,1.65,1.0,2011-07-25 16:58:00,45.0,0.125,0.875,0.0004520795660036,9.866085409252667,0,0,0,0,1,Engaged Regulars,0,0.1500088395116302,0,-0.9690872776597483
15545,135.32999999999998,1,75,2010-12-03 17:28:00,2010-12-03 17:28:00,31,135.32999999999998,75.0,0.4133333333333333,135.32999999999998,135.32999999999998,0.0,279,279,0,0.0,0.0,0.0,0.0,,279.0,0.0,1.0,0.0,0.4850537634408601,0,0,0,0,0,One-Time Churners,0,0.053347330405018045,0,-1.007373872286945
15547,2745.16,8,1841,2010-12-12 13:26:00,2011-08-21 16:24:00,236,343.145,230.125,0.1281912004345464,767.37,14.95,211.55646027884447,18,270,252,36.0,0.0,0.0,0.0,,270.0,0.0,1.0,0.0,10.16725925925926,0,0,1,0,1,Engaged Regulars,0,0.0851695529827961,0,-1.0058485159098285
15549,1619.88,2,656,2011-01-27 15:38:00,2011-07-05 12:47:00,94,809.94,328.0,0.1432926829268292,930.3,689.58,170.21474436722573,66,224,158,158.0,1.0,37.5,10.0,2011-01-28 16:50:00,223.0,0.3333333333333333,0.6666666666666666,0.0152439024390243,7.231607142857143,0,0,0,0,1,Engaged Regulars,0,0.042133285941836074,0,-1.1944637778973886
15550,433.28,3,252,2011-02-11 12:49:00,2011-08-25 15:18:00,36,144.42666666666665,84.0,0.1428571428571428,154.24,137.89999999999998,8.651620272141727,14,210,195,97.5,0.0,0.0,0.0,,210.0,0.0,1.0,0.0,2.0632380952380958,0,0,0,0,1,Engaged Regulars,0,0.11174670840201217,0,-1.040052486351402
15552,90.12,1,60,2011-05-06 14:47:00,2011-05-06 14:47:00,17,90.12,60.0,0.2833333333333333,90.12,90.12,0.0,125,125,0,0.0,0.0,0.0,0.0,,125.0,0.0,1.0,0.0,0.72096,0,1,0,0,0,One-Time Churners,0,0.13873841895250438,0,-1.0563500975089224
15554,217.2,1,74,2011-03-07 09:00:00,2011-03-07 09:00:00,14,217.2,74.0,0.1891891891891892,217.2,217.2,0.0,186,186,0,0.0,0.0,0.0,0.0,,186.0,0.0,1.0,0.0,1.167741935483871,0,1,0,0,0,One-Time Churners,0,0.16761142325093176,0,-1.0485765338325712
15555,2809.63,10,2428,2010-12-05 14:45:00,2011-08-28 12:16:00,260,280.963,242.8,0.1070840197693575,620.35,123.75,155.12189923841615,12,277,265,29.444444444444443,2.0,30.82,15.0,2011-05-22 13:27:00,109.0,0.1666666666666666,0.8333333333333334,0.0061779242174629,10.143068592057762,0,0,1,0,1,Engaged Regulars,0,0.12353669814791385,0,-1.013853653705341
15561,449.67,3,95,2011-05-08 11:38:00,2011-07-13 11:20:00,16,149.89,31.666666666666668,0.1684210526315789,265.75,5.1,132.71139476322296,58,124,65,32.5,1.0,77.85000000000001,11.0,2011-09-04 12:40:00,5.0,0.25,0.75,0.1157894736842105,3.626370967741935,0,0,0,0,1,Engaged Regulars,0,0.11079793822626133,0,-1.3280877069635446
15562,134.55,1,39,2010-12-23 09:55:00,2010-12-23 09:55:00,1,134.55,39.0,0.0256410256410256,134.55,134.55,0.0,260,260,0,0.0,0.0,0.0,0.0,,260.0,0.0,1.0,0.0,0.5175000000000001,0,1,0,0,0,One-Time Churners,0,0.07098842754412765,0,-1.0625767203999206
15563,735.62,2,742,2010-12-16 11:27:00,2011-05-23 11:44:00,55,367.81,371.0,0.0741239892183288,465.43,270.19,138.05552795886155,109,267,158,158.0,0.0,0.0,0.0,,267.0,0.0,1.0,0.0,2.755131086142322,0,0,0,1,1,Engaged Regulars,0,0.0693009237722908,0,-1.0269452506884647
15569,1375.71,5,666,2011-01-11 13:26:00,2011-08-28 10:15:00,27,275.142,133.2,0.0405405405405405,352.81,244.8,47.36207681257233,12,240,228,57.0,0.0,0.0,0.0,,240.0,0.0,1.0,0.0,5.732125,0,1,0,0,1,Engaged Regulars,0,0.11940099346564781,0,-0.9914096448320885
15570,2809.98,9,1135,2010-12-05 12:57:00,2011-07-21 12:29:00,184,312.22,126.11111111111111,0.1621145374449339,517.65,116.85,127.29185794857425,50,277,227,28.375,1.0,55.55,9.0,2011-02-10 13:40:00,210.0,0.1,0.9,0.0079295154185022,10.1443321299639,0,0,1,0,1,Engaged Regulars,0,0.1122397832240416,0,-1.084009861253746
15572,1552.79,4,687,2011-03-06 14:44:00,2011-08-22 10:44:00,109,388.1975,171.75,0.1586608442503639,679.25,220.77,216.70732634515767,18,186,168,56.0,0.0,0.0,0.0,,186.0,0.0,1.0,0.0,8.348333333333333,0,0,0,0,1,Engaged Regulars,0,0.14541119701172256,0,-1.0337534373370727
15574,675.64,4,332,2010-12-02 15:46:00,2011-06-15 12:01:00,131,168.91,83.0,0.394578313253012,349.04,3.75,146.8588939537995,86,280,194,64.66666666666667,0.0,0.0,0.0,,280.0,0.0,1.0,0.0,2.413,0,1,0,0,1,Engaged Regulars,0,0.07399257445156393,0,-1.145619748051693
15577,258.88,3,89,2011-02-07 13:32:00,2011-07-11 17:03:00,39,86.29333333333334,29.666666666666668,0.4382022471910112,156.85,29.65,64.73133424650949,59,213,154,77.0,0.0,0.0,0.0,,213.0,0.0,1.0,0.0,1.2153990610328638,0,1,0,0,1,Engaged Regulars,0,0.0629179596074948,0,-1.1459488343764443
15578,127.1,1,52,2011-06-30 13:03:00,2011-06-30 13:03:00,13,127.1,52.0,0.25,127.1,127.1,0.0,70,70,0,0.0,0.0,0.0,0.0,,70.0,0.0,1.0,0.0,1.8157142857142856,0,1,0,0,0,One-Time Churners,0,0.14075362820523635,0,-1.047751401120939
15579,195.35,1,55,2011-01-30 12:09:00,2011-01-30 12:09:00,25,195.35,55.0,0.4545454545454545,195.35,195.35,0.0,222,222,0,0.0,0.0,0.0,0.0,,222.0,0.0,1.0,0.0,0.8799549549549549,0,0,0,0,0,One-Time Churners,0,0.10081522310175112,0,-0.9882796555650465
15581,3675.77,13,283,2010-12-08 14:38:00,2011-08-11 09:38:00,134,282.7515384615385,21.76923076923077,0.4734982332155477,2500.0,5.11,673.0473066440198,29,274,245,20.416666666666668,1.0,250.0,1.0,2011-08-09 13:43:00,30.0,0.0714285714285714,0.9285714285714286,0.0035335689045936,13.415218978102189,0,1,0,0,1,Engaged Regulars,0,0.03899230600639775,1,-1.7052886237778941
15582,541.51,2,407,2011-05-03 13:36:00,2011-08-31 14:52:00,33,270.755,203.5,0.081081081081081,303.61,237.9,46.463986591768034,8,128,120,120.0,0.0,0.0,0.0,,128.0,0.0,1.0,0.0,4.230546875,0,0,0,0,1,Engaged Regulars,0,0.10288038957466511,0,-1.006248156395805
15584,150.4,1,48,2011-06-30 16:39:00,2011-06-30 16:39:00,35,150.4,48.0,0.7291666666666666,150.4,150.4,0.0,70,70,0,0.0,0.0,0.0,0.0,,70.0,0.0,1.0,0.0,2.148571428571429,0,0,0,0,0,One-Time Churners,0,0.026455421901137366,0,-1.0287980870985072
15585,455.3,1,320,2011-06-16 08:38:00,2011-06-16 08:38:00,31,455.3,320.0,0.096875,455.3,455.3,0.0,85,85,0,0.0,0.0,0.0,0.0,,85.0,0.0,1.0,0.0,5.356470588235294,0,1,0,0,0,One-Time Churners,0,0.13623535564222056,0,-0.9920015807672831
15587,456.84,2,156,2010-12-23 09:59:00,2011-07-20 11:00:00,3,228.42,78.0,0.0192307692307692,344.88,111.96,164.69931147397065,51,260,209,209.0,0.0,0.0,0.0,,260.0,0.0,1.0,0.0,1.757076923076923,0,0,0,0,1,Engaged Regulars,1,-0.0290600728643573,0,-1.1057738148670713
15589,478.53,3,243,2011-02-02 10:46:00,2011-03-29 09:54:00,28,159.51000000000002,81.0,0.1152263374485596,263.58,30.0,118.84990239794055,164,219,54,27.0,1.0,21.95,1.0,2011-04-01 11:22:00,161.0,0.25,0.75,0.0041152263374485,2.185068493150685,1,1,0,0,2,At-Risk Irregulars,0,0.08035433161634742,0,-0.9826548595047461
15594,788.22,2,464,2011-04-19 10:08:00,2011-09-07 10:51:00,43,394.11,232.0,0.0926724137931034,520.31,267.91,178.4737515714845,2,143,141,141.0,1.0,4.25,1.0,2011-04-21 16:38:00,140.0,0.3333333333333333,0.6666666666666666,0.0021551724137931,5.512027972027973,0,0,0,0,1,Engaged Regulars,0,0.06304492768487718,0,-1.0934816345030969
15596,1406.59,5,561,2010-12-09 16:10:00,2011-08-31 10:55:00,51,281.318,112.2,0.0909090909090909,402.32,16.9,153.7945596241948,9,273,264,66.0,4.0,63.25,13.0,2011-05-24 17:28:00,107.0,0.4444444444444444,0.5555555555555556,0.0231729055258467,5.152344322344322,0,1,0,0,1,Engaged Regulars,0,0.08463300636349241,0,-1.1164690566847455
15599,448.83,1,361,2011-05-19 13:05:00,2011-05-19 13:05:00,29,448.83,361.0,0.0803324099722991,448.83,448.83,0.0,112,112,0,0.0,0.0,0.0,0.0,,112.0,0.0,1.0,0.0,4.007410714285714,0,0,0,0,0,One-Time Churners,0,0.1356677163052764,0,-0.9907084435822797
15601,5585.46,11,4003,2010-12-02 10:39:00,2011-08-09 09:26:00,200,507.7690909090909,363.9090909090909,0.049962528103922,768.38,266.85,164.84054485802608,31,281,249,24.9,2.0,7.2,2.0,2011-02-18 15:59:00,202.0,0.1538461538461538,0.8461538461538461,0.0004996252810392,19.87708185053381,0,0,0,0,1,Engaged Regulars,0,0.11054423477872771,0,-1.0684099056621712
15602,542.95,5,345,2010-12-06 15:35:00,2011-05-23 12:35:00,12,108.59,69.0,0.0347826086956521,192.2,60.0,56.67151400836225,109,276,167,41.75,6.0,214.24,140.0,2011-08-02 11:58:00,38.0,0.5454545454545454,0.4545454545454545,0.4057971014492754,1.9672101449275363,1,0,0,0,2,At-Risk Irregulars,1,-0.007838657910119617,0,-1.3072181407423469
15605,690.1800000000001,3,266,2010-12-01 13:38:00,2011-04-01 13:47:00,37,230.06000000000003,88.66666666666667,0.1390977443609022,312.58,182.75,71.7200481037206,160,281,121,60.5,0.0,0.0,0.0,,281.0,0.0,1.0,0.0,2.4561565836298933,1,0,0,0,2,At-Risk Irregulars,0,0.07208656097987726,0,-0.9853331614055673
15606,2439.38,8,762,2011-01-19 12:07:00,2011-08-12 15:00:00,42,304.9225,95.25,0.0551181102362204,320.88,279.8,11.649682705673031,27,233,205,29.285714285714285,0.0,0.0,0.0,,233.0,0.0,1.0,0.0,10.469442060085838,0,0,0,1,1,Engaged Regulars,0,0.11747417869969529,0,-1.051615378193414
15607,104.76,1,202,2011-01-07 12:44:00,2011-01-07 12:44:00,13,104.76,202.0,0.0643564356435643,104.76,104.76,0.0,245,245,0,0.0,0.0,0.0,0.0,,245.0,0.0,1.0,0.0,0.4275918367346939,0,1,0,0,0,One-Time Churners,0,0.1368320711923126,0,-1.002667599498622
15608,285.68,1,230,2011-08-11 09:56:00,2011-08-11 09:56:00,18,285.68,230.0,0.0782608695652174,285.68,285.68,0.0,29,29,0,0.0,0.0,0.0,0.0,,29.0,0.0,1.0,0.0,9.85103448275862,0,0,0,0,0,One-Time Churners,0,0.13320809582582332,0,-0.9614106463541111
15609,298.48,1,148,2011-06-08 13:00:00,2011-06-08 13:00:00,16,298.48,148.0,0.1081081081081081,298.48,298.48,0.0,92,92,0,0.0,1.0,28.45,3.0,2011-06-10 09:55:00,91.0,0.5,0.5,0.0202702702702702,3.244347826086957,0,1,0,0,0,One-Time Churners,0,0.09238398211096932,0,-0.9874941787928554
15611,947.14,8,257,2011-01-09 11:32:00,2011-08-28 10:40:00,17,118.3925,32.125,0.0661478599221789,385.47,15.0,113.67780732654649,12,243,230,32.857142857142854,1.0,15.9,2.0,2011-03-10 10:13:00,183.0,0.1111111111111111,0.8888888888888888,0.0077821011673151,3.897695473251029,0,0,0,0,1,Engaged Regulars,0,0.10805896603283466,0,-1.1602494113206598
15615,7367.85,19,3837,2010-12-15 16:21:00,2011-08-26 12:41:00,153,387.7815789473684,201.94736842105263,0.0398749022673964,1048.64,14.85,310.38574606202445,14,267,253,14.055555555555555,4.0,39.7,15.0,2011-07-08 13:38:00,62.0,0.1739130434782608,0.8260869565217391,0.0039093041438623,27.59494382022472,0,0,1,0,1,Engaged Regulars,0,0.11048289327209299,0,-0.962739822656207
15618,419.041,3,215,2011-07-26 10:13:00,2011-09-08 12:57:00,22,139.68033333333332,71.66666666666667,0.1023255813953488,222.831,74.4,75.81195189634238,0,45,44,22.0,0.0,0.0,0.0,,45.0,0.0,1.0,0.0,9.312022222222222,0,0,0,0,1,Engaged Regulars,0,0.14109371301438578,0,-1.0253498024762515
15620,875.01,2,600,2010-12-16 14:34:00,2011-05-03 11:22:00,59,437.505,300.0,0.0983333333333333,450.52,424.49,18.40598951428581,129,266,137,137.0,2.0,20.95,13.0,2011-05-20 12:23:00,112.0,0.5,0.5,0.0216666666666666,3.2895112781954885,0,0,0,0,1,Engaged Regulars,0,0.011058565399786446,0,-1.0855707159490184
15622,2602.0,5,1225,2011-03-02 13:42:00,2011-05-26 14:09:00,127,520.4,245.0,0.1036734693877551,1537.2,78.6,602.0962547633061,105,190,85,21.25,5.0,101.0,15.0,2011-06-02 11:08:00,99.0,0.5,0.5,0.0122448979591836,13.694736842105264,1,0,0,1,2,At-Risk Irregulars,0,0.029448266158164094,0,-1.0654185428858087
15623,301.03,1,125,2011-07-21 17:26:00,2011-07-21 17:26:00,19,301.03,125.0,0.152,301.03,301.03,0.0,49,49,0,0.0,0.0,0.0,0.0,,49.0,0.0,1.0,0.0,6.143469387755101,0,1,0,0,0,One-Time Churners,0,0.14704706013543267,0,-1.0590978175366081
15624,588.13,4,357,2011-03-28 13:32:00,2011-08-15 11:38:00,26,147.0325,89.25,0.072829131652661,208.63,68.10000000000001,62.62407065178692,25,164,139,46.333333333333336,0.0,0.0,0.0,,164.0,0.0,1.0,0.0,3.5861585365853657,0,1,0,0,1,Engaged Regulars,0,0.15073003077199892,0,-1.0057671708077218
15625,1534.26,4,1188,2011-04-18 14:01:00,2011-08-28 10:21:00,44,383.565,297.0,0.037037037037037,695.3299999999999,249.94,208.97232488218785,12,143,131,43.66666666666666,4.0,29.7,22.0,2011-08-31 16:13:00,8.0,0.5,0.5,0.0185185185185185,10.729090909090909,0,1,0,0,1,Engaged Regulars,0,0.09065530070800326,0,-1.069574936347689
15626,281.88,1,312,2011-01-14 10:10:00,2011-01-14 10:10:00,20,281.88,312.0,0.0641025641025641,281.88,281.88,0.0,238,238,0,0.0,0.0,0.0,0.0,,238.0,0.0,1.0,0.0,1.1843697478991595,0,0,0,0,0,One-Time Churners,0,0.12532223698529432,0,-1.0336176913872324
15628,1625.4,5,1058,2010-12-08 09:51:00,2011-09-02 12:52:00,58,325.08000000000004,211.6,0.054820415879017,371.83,308.43,26.42427293228711,6,275,268,67.0,1.0,4.6,12.0,2011-08-09 14:43:00,30.0,0.1666666666666666,0.8333333333333334,0.0113421550094517,5.910545454545455,0,0,1,0,1,Engaged Regulars,0,0.1437289341494124,0,-1.0322270178281667
15630,396.86,1,280,2011-05-19 10:16:00,2011-05-19 10:16:00,21,396.86,280.0,0.075,396.86,396.86,0.0,113,113,0,0.0,1.0,5.95,1.0,2011-05-23 17:41:00,108.0,0.5,0.5,0.0035714285714285,3.5120353982300885,0,0,0,0,0,One-Time Churners,0,0.09621534821564809,0,-0.9773158613888334
15632,2351.84,6,1304,2011-03-10 08:29:00,2011-08-10 10:57:00,76,391.97333333333336,217.33333333333331,0.058282208588957,547.27,300.6,88.18182140706021,30,183,153,30.6,1.0,15.9,2.0,2011-04-04 09:04:00,158.0,0.1428571428571428,0.8571428571428571,0.0015337423312883,12.851584699453552,0,0,0,0,1,Engaged Regulars,0,0.16295241194836502,0,-0.9857596465233062
15636,306.7,1,82,2011-03-02 14:50:00,2011-03-02 14:50:00,8,306.7,82.0,0.0975609756097561,306.7,306.7,0.0,190,190,0,0.0,0.0,0.0,0.0,,190.0,0.0,1.0,0.0,1.614210526315789,0,0,0,0,0,One-Time Churners,0,0.16080920643005736,0,-1.0052489787728736
15639,425.32,1,323,2011-07-28 14:30:00,2011-07-28 14:30:00,25,425.32,323.0,0.0773993808049535,425.32,425.32,0.0,42,42,0,0.0,0.0,0.0,0.0,,42.0,0.0,1.0,0.0,10.126666666666669,0,1,0,0,0,One-Time Churners,0,0.13469773592027245,0,-1.013135787426402
15640,8836.74,11,4861,2010-12-02 15:40:00,2011-08-10 10:45:00,193,803.34,441.9090909090909,0.0397037646574778,1485.78,45.0,461.1763642685952,30,280,250,25.0,2.0,79.37,34.0,2011-08-07 13:53:00,32.0,0.1538461538461538,0.8461538461538461,0.0069944455873277,31.559785714285717,0,0,1,0,1,Engaged Regulars,0,0.10654574952129825,0,-0.990975018133925
15641,1887.2,4,1562,2010-12-15 14:45:00,2011-08-26 14:04:00,102,471.8,390.5,0.0653008962868117,581.82,308.37,121.43440177039342,13,267,253,84.33333333333333,0.0,0.0,0.0,,267.0,0.0,1.0,0.0,7.068164794007491,0,1,0,0,1,Engaged Regulars,0,0.12040814391356075,0,-1.0090559050303072
15643,664.0,3,246,2011-03-02 14:34:00,2011-06-01 07:38:00,31,221.33333333333331,82.0,0.1260162601626016,337.1,39.45,159.45984081684432,100,190,90,45.0,3.0,16.6,4.0,2011-06-13 17:19:00,87.0,0.5,0.5,0.016260162601626,3.494736842105264,1,1,0,0,2,At-Risk Irregulars,0,0.02585966088760261,0,-1.0351637503082571
15644,803.54,4,550,2011-03-23 15:37:00,2011-06-26 14:54:00,166,200.885,137.5,0.3018181818181818,380.35,36.4,140.86750618932672,74,169,94,31.33333333333333,0.0,0.0,0.0,,169.0,0.0,1.0,0.0,4.7546745562130175,1,1,0,0,2,At-Risk Irregulars,0,0.06635320085420032,0,-1.160556245159036
15646,447.64,3,394,2010-12-02 16:59:00,2011-07-05 09:53:00,35,149.21333333333334,131.33333333333334,0.0888324873096446,189.8,107.6,41.10961606891183,66,280,214,107.0,1.0,22.5,6.0,2011-04-11 13:26:00,150.0,0.25,0.75,0.015228426395939,1.598714285714286,0,1,0,0,1,Engaged Regulars,0,0.12347067324538741,0,-1.0321283494432716
15648,639.5,2,218,2011-03-17 18:59:00,2011-05-19 15:53:00,23,319.75,109.0,0.1055045871559633,340.5,299.0,29.34493141924172,112,175,62,62.0,2.0,57.45,8.0,2011-04-05 14:52:00,156.0,0.5,0.5,0.036697247706422,3.6542857142857135,0,1,0,0,1,Engaged Regulars,0,0.10363558191913819,0,-1.0504831916106794
15649,816.0,2,192,2010-12-07 10:06:00,2011-01-07 13:34:00,1,408.0,96.0,0.0052083333333333,510.0,306.0,144.2497833620557,244,276,31,31.0,0.0,0.0,0.0,,276.0,0.0,1.0,0.0,2.9565217391304346,1,1,0,0,2,At-Risk Irregulars,1,-0.016585397888082443,0,-1.3113866700784604
15651,227.32,1,238,2011-03-24 08:56:00,2011-03-24 08:56:00,16,227.32,238.0,0.0672268907563025,227.32,227.32,0.0,169,169,0,0.0,0.0,0.0,0.0,,169.0,0.0,1.0,0.0,1.3450887573964496,0,0,0,0,0,One-Time Churners,0,0.16340986183952355,0,-0.9680766552756266
15653,877.4399999999999,2,1200,2011-08-16 09:50:00,2011-09-08 10:49:00,4,438.72,600.0,0.0033333333333333,829.4399999999999,48.0,552.5615230904157,1,24,23,23.0,0.0,0.0,0.0,,24.0,0.0,1.0,0.0,36.56,0,1,0,0,1,Engaged Regulars,0,0.07819666093432376,0,-1.2919465524611384
15655,560.67,1,324,2011-04-10 15:25:00,2011-04-10 15:25:00,34,560.67,324.0,0.1049382716049382,560.67,560.67,0.0,151,151,0,0.0,1.0,49.35,5.0,2011-04-20 16:28:00,141.0,0.5,0.5,0.015432098765432,3.7130463576158936,0,1,0,0,0,One-Time Churners,0,0.0826855070933839,0,-1.064163908263462
15656,563.63,3,202,2011-02-28 15:32:00,2011-06-14 13:48:00,34,187.8766666666667,67.33333333333333,0.1683168316831683,256.77,63.91,107.580430066687,86,192,105,52.5,0.0,0.0,0.0,,192.0,0.0,1.0,0.0,2.935572916666666,0,0,0,0,1,Engaged Regulars,0,0.16203708721517385,0,-1.0364139953066038
15658,1024.1,5,242,2010-12-02 10:53:00,2011-06-02 15:22:00,40,204.82,48.4,0.1652892561983471,418.95,7.5,182.37134711900333,98,281,182,45.5,3.0,65.2,10.0,2011-03-23 08:55:00,170.0,0.375,0.625,0.0413223140495867,3.644483985765125,1,1,0,0,2,At-Risk Irregulars,0,0.05591085658585676,0,-1.0627941273222676
15660,884.34,6,578,2010-12-09 09:49:00,2011-07-27 09:14:00,35,147.39,96.33333333333331,0.060553633217993,358.22,9.96,130.00305150264745,44,274,229,45.8,3.0,48.85,13.0,2011-08-14 14:28:00,25.0,0.3333333333333333,0.6666666666666666,0.0224913494809688,3.2275182481751825,0,0,0,0,1,Engaged Regulars,0,0.12301433915222121,0,-1.036831492414789
15661,309.8,2,236,2011-01-05 12:32:00,2011-01-26 13:56:00,4,154.9,118.0,0.0169491525423728,193.8,116.0,55.0129075763134,225,247,21,21.0,0.0,0.0,0.0,,247.0,0.0,1.0,0.0,1.254251012145749,1,1,0,0,2,At-Risk Irregulars,0,0.040022675790365614,0,-1.1208121803996671
15663,138.14,1,106,2011-08-25 15:50:00,2011-08-25 15:50:00,9,138.14,106.0,0.0849056603773584,138.14,138.14,0.0,14,14,0,0.0,0.0,0.0,0.0,,14.0,0.0,1.0,0.0,9.867142857142856,0,1,0,0,0,One-Time Churners,0,0.10879548345522,0,-0.9972931387902367
15665,2222.21,2,1654,2011-04-10 15:09:00,2011-06-24 14:57:00,92,1111.105,827.0,0.0556227327690447,1456.42,765.79,488.3491562908654,76,151,74,74.0,0.0,0.0,0.0,,151.0,0.0,1.0,0.0,14.716622516556292,0,1,0,0,1,Engaged Regulars,0,0.13205785396856062,0,-1.1603981937681493
15668,76.32000000000001,1,72,2011-05-06 10:39:00,2011-05-06 10:39:00,1,76.32000000000001,72.0,0.0138888888888888,76.32000000000001,76.32000000000001,0.0,126,126,0,0.0,0.0,0.0,0.0,,126.0,0.0,1.0,0.0,0.6057142857142858,0,1,0,0,0,One-Time Churners,0,0.09134669399925555,0,-1.1593964089873439
15669,565.54,3,262,2011-03-21 09:13:00,2011-08-28 11:19:00,29,188.5133333333333,87.33333333333333,0.1106870229007633,235.94,130.8,53.3194761164561,12,172,160,80.0,1.0,6.65,3.0,2011-06-23 16:10:00,77.0,0.25,0.75,0.0114503816793893,3.288023255813953,0,0,0,0,1,Engaged Regulars,0,0.1371568530149343,0,-1.0196523363788828
15670,173.05,1,91,2011-02-16 10:50:00,2011-02-16 10:50:00,12,173.05,91.0,0.1318681318681318,173.05,173.05,0.0,205,205,0,0.0,0.0,0.0,0.0,,205.0,0.0,1.0,0.0,0.8441463414634147,0,1,0,0,0,One-Time Churners,0,0.16164006860960867,0,-1.016283929423801
15671,1972.89,5,1185,2011-03-14 09:37:00,2011-09-06 10:53:00,47,394.578,237.0,0.0396624472573839,638.4000000000001,300.98,140.28508231454978,3,179,176,44.0,3.0,21.64,18.0,2011-08-10 13:03:00,29.0,0.375,0.625,0.0151898734177215,11.02173184357542,0,0,0,0,1,Engaged Regulars,0,0.12463584446307263,0,-0.9869985803058696
15673,2014.7,3,1031,2011-01-16 16:25:00,2011-07-06 10:15:00,82,671.5666666666667,343.6666666666667,0.0795344325897187,880.26,318.66,307.32190636746566,65,235,170,85.0,0.0,0.0,0.0,,235.0,0.0,1.0,0.0,8.573191489361703,0,0,0,0,1,Engaged Regulars,0,0.14279002048199535,0,-0.9994413875635766
15674,1379.66,4,626,2011-03-30 09:19:00,2011-05-10 10:39:00,39,344.915,156.5,0.0623003194888178,355.12,334.71,11.783718994160244,122,163,41,13.666666666666666,3.0,702.5799999999999,200.0,2011-05-10 10:51:00,122.0,0.4285714285714285,0.5714285714285714,0.3194888178913738,8.464171779141104,1,0,0,0,2,At-Risk Irregulars,0,0.04863178358390147,0,-1.3314149960615052
15675,225.39,2,485,2011-03-04 14:21:00,2011-07-07 19:14:00,16,112.695,242.5,0.0329896907216494,180.39,45.0,95.73518710484666,63,188,125,125.0,0.0,0.0,0.0,,188.0,0.0,1.0,0.0,1.198882978723404,0,0,0,0,1,Engaged Regulars,0,0.09295657850559663,0,-1.005053627499035
15676,897.8,1,555,2011-03-01 10:19:00,2011-03-01 10:19:00,61,897.8,555.0,0.1099099099099099,897.8,897.8,0.0,192,192,0,0.0,1.0,20.4,4.0,2011-05-10 12:07:00,122.0,0.5,0.5,0.0072072072072072,4.676041666666666,0,0,1,0,0,One-Time Churners,0,0.04516062012117339,0,-1.1691061787629196
15679,260.26,2,398,2011-06-10 08:24:00,2011-07-08 13:31:00,18,130.13,199.0,0.0452261306532663,178.22,82.04,68.00953021452213,62,91,28,28.0,0.0,0.0,0.0,,91.0,0.0,1.0,0.0,2.86,1,0,0,0,2,At-Risk Irregulars,0,0.06922141131560355,0,-1.0156626225642302
15680,478.89,1,331,2010-12-08 14:43:00,2010-12-08 14:43:00,30,478.89,331.0,0.0906344410876132,478.89,478.89,0.0,274,274,0,0.0,0.0,0.0,0.0,,274.0,0.0,1.0,0.0,1.7477737226277372,0,0,0,0,0,One-Time Churners,0,0.07932436169698509,0,-1.1383891216733013
15681,703.22,3,450,2011-03-04 13:46:00,2011-06-09 16:34:00,22,234.40666666666667,150.0,0.0488888888888888,345.68,24.9,181.55520629641367,91,188,97,48.5,0.0,0.0,0.0,,188.0,0.0,1.0,0.0,3.740531914893617,0,0,0,1,1,Engaged Regulars,0,0.15303975529786612,0,-1.047248968886689
15683,193.75,1,131,2011-08-14 12:56:00,2011-08-14 12:56:00,10,193.75,131.0,0.0763358778625954,193.75,193.75,0.0,25,25,0,0.0,0.0,0.0,0.0,,25.0,0.0,1.0,0.0,7.75,0,1,0,0,0,One-Time Churners,0,0.12695724458281255,0,-0.9913181263251657
