customerid,product_cluster_diversity,primary_product_cluster,total_quantity,product_cluster_entropy
15005,10,9,3313,1.789515373191921
15007,5,9,79,1.519382664142301
15012,7,1,92,1.8074741795078517
15014,1,9,68,-1.000000082690371e-10
15016,7,11,85,1.8192897816758835
15018,5,1,101,1.4845976000452927
15019,8,4,164,1.7989544239952524
15021,11,11,574,2.0700464088242954
15023,9,4,2492,1.9470161703282818
15024,7,4,419,1.6850270576521615
15026,9,0,93,1.715250031430762
15027,7,2,573,1.7158438631406705
15028,7,4,139,1.8065071645616695
15030,2,2,156,0.6365141680948128
15031,9,2,146,1.7397760094996841
15032,3,9,3004,0.27549678026611335
15033,11,4,969,2.084976303432143
15034,10,2,1434,2.110321862879922
15036,8,4,149,1.9068058639249184
15038,10,1,131,2.111696296619827
15039,10,9,9358,1.8507597087395922
15041,9,4,112,2.0324418620281457
15042,3,7,38,1.0114042644073515
15044,9,4,1774,1.9056585950186877
15045,5,2,106,1.377819507539033
15046,10,11,2854,1.9679863031611973
15047,6,4,242,1.2326713878822262
15048,6,9,164,1.7081655937034212
15049,3,2,63,1.0986122883681095
15051,7,2,371,1.728194916316975
15052,8,4,83,1.802957944176799
15053,7,4,517,1.322960107952383
15057,5,4,716,1.3684938591101845
15058,10,2,633,1.9610418216506704
15059,10,12,454,1.8979497628292767
15061,9,4,20771,1.5451786628340791
15062,8,9,541,1.73809652812512
15063,4,2,84,1.277034259066139
15065,9,2,1248,1.6857918886151184
15067,5,4,367,1.3550764993885687
15068,8,4,145,1.778224132138012
15069,7,4,699,1.6903824257983429
15070,1,4,36,-1.000000082690371e-10
15071,7,3,283,1.8191659440794037
15073,5,12,214,1.0318204417829808
15074,6,2,471,1.7257269708423735
15076,8,2,629,1.6200586410404736
15078,8,9,4166,1.3589113243762565
15079,9,7,534,1.9487376389130284
15081,6,7,135,1.299553032974494
15083,4,9,38,1.3321790398101223
15087,6,4,482,1.754105330399288
15089,9,4,1413,1.9018021447992046
15090,7,2,214,1.698782988813801
15092,8,4,149,1.8937906341201127
15093,6,4,3447,1.2247545226894818
15095,8,1,1102,1.6236450010141725
15098,2,2,121,0.3488320956430319
15100,1,4,58,-1.000000082690371e-10
15101,3,3,32,1.0549201676861442
15104,10,2,770,1.6325344635780992
15105,5,0,304,1.4508717075283943
15106,8,2,825,1.853520693115842
15107,6,7,173,1.6859123922607944
15108,7,2,510,1.7310817489256347
15109,7,2,143,1.6122954274939802
15110,5,10,167,1.4328219749859463
15111,5,1,118,1.3130105915403287
15114,8,4,1841,1.5732415351088123
15116,4,1,285,0.9853462637378447
15117,5,9,1272,1.1675611001898671
15118,1,4,1440,-1.000000082690371e-10
15119,6,2,88,1.6307991039856433
15120,6,2,304,1.5346432121944797
15121,6,2,125,1.4546247137256043
15122,9,1,998,1.8813955955045472
15123,8,2,545,1.714879899873801
15124,3,2,93,0.6390318593501769
15125,10,2,7199,1.8079344309564958
15128,9,2,1031,1.9310229163154795
15129,9,1,1640,1.6699359456469345
15130,5,11,209,1.3525611635946186
15132,8,2,641,1.943979235023147
15133,7,11,692,1.760894188035444
15134,8,7,462,1.7693267352660382
15135,3,9,41,1.0888999750452237
15136,6,9,460,1.4671239127156586
15139,4,2,220,1.1163670748893366
15140,7,7,1442,1.8074602993612419
15143,6,2,150,1.569152945603119
15144,8,2,1986,1.7208022807121912
15145,6,2,444,1.4827747801981326
15146,9,4,1501,1.766254066918313
15147,7,2,367,1.545786494904619
15149,5,1,134,1.4233838724578927
15150,10,4,2769,2.0229676130053003
15152,9,2,1327,1.7631296449970772
15157,11,1,1877,1.9413804217090957
15159,10,9,6006,1.987744203790289
15160,4,1,84,1.3862943607198905
15163,7,0,51,1.8937882316911379
15164,11,11,160,1.9538586225911327
15165,6,2,174,1.6631044537067425
15167,9,4,66,1.8868669361063068
15171,1,9,190,-1.000000082690371e-10
15172,8,4,886,1.836028067050957
15174,6,1,145,1.720193458619825
15178,1,9,30,-1.000000082690371e-10
15179,6,4,1288,1.3165351647366137
15180,1,1,36,-1.000000082690371e-10
15181,4,4,250,1.0751393236053735
15182,8,9,309,1.8032323125386853
15184,7,2,74,1.7911087324546235
15186,7,11,174,1.8462202186216334
15187,7,11,919,1.6810567076171166
15189,10,1,5995,1.8135407878319882
15192,6,4,930,1.5886854173702507
15194,9,1,3424,1.9845140225170437
15197,5,4,202,1.4669071044122544
15198,4,4,120,1.3661588471692019
15199,1,9,305,-1.000000082690371e-10
15201,5,4,1010,1.461166179640284
15203,8,9,1514,1.2237192312982055
15204,3,4,270,0.8018185522433373
15205,5,4,215,1.4351113477273767
15206,1,1,90,-1.000000082690371e-10
15208,4,2,154,1.3050963715483406
15210,9,7,244,1.9092335984725375
15211,7,9,123,1.817191746783873
15212,3,2,33,0.9556998908125343
15213,6,9,278,1.4775084510832353
15214,8,4,574,1.9680722850683132
15215,6,1,90,1.4843373059495533
15218,10,9,2544,1.9735564412618818
15219,2,1,53,0.6931471803599453
15220,10,4,1217,1.9705837456056285
15221,4,2,37,0.9830877581747854
15222,2,9,540,0.4505612086663046
15223,8,2,98,1.8458768526443667
15224,4,2,186,0.9257019107219666
15225,5,12,274,1.3453140786151019
15226,3,2,83,0.9433483920290392
15227,9,4,666,1.9575040459210897
15228,8,2,1610,1.7407557118739478
15230,6,4,463,1.3712763434056254
15232,5,9,716,1.3807742363622466
15234,6,7,226,1.5992212559872683
15235,10,1,1412,2.0049868120560714
15236,4,4,375,1.094056456431614
15237,9,4,939,1.9115265473095773
15238,7,4,598,1.5836248297447089
15240,7,3,785,1.870294128692639
15241,7,1,1571,1.719517831624157
15244,6,4,314,1.4066777016503074
15245,7,4,1884,1.5545015795223347
15246,8,0,287,2.0109289331264764
15247,3,7,248,0.6837389055487535
15249,10,9,3543,1.977605324629982
15251,7,2,6324,1.5773486863078532
15252,5,9,117,1.3130105915403287
15253,4,9,232,1.3624474847916286
15254,7,9,313,1.743472966354396
15256,3,9,65,1.0789922075775833
15257,3,2,45,0.9743147525693494
15258,7,2,168,1.4684283843394959
15260,8,7,989,1.9229002748304445
15261,4,2,306,1.0490074207882174
15262,7,3,73,1.8866967839580782
15263,4,7,89,0.9830877581747854
15265,7,2,685,1.7518989735150177
15266,3,4,22,1.0789922075775833
15267,5,4,800,1.5595811557598769
15270,6,7,1064,1.7065180255311678
15271,9,2,904,1.9129487439369666
15279,7,8,187,1.7862410387158396
15280,5,2,154,1.3535913516346063
15281,10,2,1246,1.9172026741440207
15288,7,2,867,1.6640382281338026
15289,8,2,780,1.7470566688710965
15290,6,2,1818,1.5376510594880455
15291,8,3,1526,1.9320984438877784
15292,5,2,59,1.4843071361586966
15296,9,2,1550,1.9079104252769477
15298,8,2,2094,1.8181833408796806
15299,3,4,2570,1.0549201676861442
15301,9,1,2101,1.679841515624695
15303,8,1,306,1.876530147202537
15304,3,1,70,1.0042424727540764
15306,8,2,524,1.8142909151935145
15307,4,3,39,1.3322449220385328
15308,5,4,173,1.3572234509863983
15311,10,9,32026,2.0983669427321265
15312,7,2,495,1.6924960649337517
15313,1,9,25,-1.000000082690371e-10
15314,7,4,337,1.7983582337060362
15315,5,12,250,1.4798484179768594
15316,1,9,100,-1.000000082690371e-10
15319,7,2,202,1.5810937494718231
15321,6,12,573,1.7461115499391202
15325,9,4,236,1.894962813069444
15326,8,4,386,1.6947993611222314
15329,6,4,408,1.4781517259868413
15332,6,0,652,1.5948561510757049
15333,4,0,344,1.040839837023239
15334,8,2,288,1.6762396489486486
15339,6,0,163,1.536404864364175
15342,8,4,288,1.9227907684890284
15346,6,4,144,1.4770454042398877
15347,3,4,130,1.0549201676861442
15349,9,2,340,1.9314546976328428
15350,1,1,51,-1.000000082690371e-10
15351,9,4,135,1.8346675596451936
15353,8,2,360,1.7224644662652984
15356,11,4,1513,1.9103625982056722
15358,9,4,5221,1.5037272278197504
15361,2,7,336,0.6829081045004717
15363,6,4,143,1.5992212559872683
15364,6,4,545,1.6401220335969384
15365,7,2,470,1.8431240779026414
15366,3,9,61,0.9743147525693494
15367,8,2,802,1.784281654174594
15370,9,1,625,1.6874585597131027
15372,5,4,3660,1.428575878029732
15373,9,1,345,1.898842246316993
15374,3,12,138,1.0397207705399178
15376,10,4,626,2.0112084714277816
15379,10,4,2437,1.9344604880874996
15380,2,10,218,0.3488320956430319
15381,3,11,171,0.7356219394587946
15382,9,9,1908,1.8868275215504973
15384,6,4,673,1.3408717213998713
15386,5,4,446,1.0987841484638934
15388,6,7,106,1.583258458820477
15389,1,2,400,-1.000000082690371e-10
15392,5,2,434,1.4239412705826442
15393,2,7,94,0.37677016105643674
15394,7,9,602,1.5594309251631868
15395,3,1,19,0.9743147525693494
15396,8,4,122,1.9701814392260844
15397,2,1,20,0.6931471803599453
15400,5,1,360,1.4985690791770057
15402,7,4,720,1.6216679164123504
15405,5,2,193,1.5595811557598769
15406,11,8,139,2.192780478624238
15407,8,9,333,1.886480708519087
15408,8,2,116,1.7691871764105995
15410,7,1,1085,1.5677532814144137
15411,6,4,173,1.5861426866972248
15412,5,2,134,1.4985690791770057
15414,3,1,12,0.9502705389332347
15415,7,2,615,1.7097152109590186
15416,10,4,1819,2.078267127544179
15421,7,9,449,1.6808386070912495
15422,2,1,42,0.410116318088409
15424,6,4,562,1.6081537096428884
15426,9,2,288,2.0569049429333006
15433,4,9,574,1.3049271119976458
15434,7,1,503,1.5562444784250884
15436,9,1,266,1.9922049378151487
15437,9,11,85,2.0076193857944507
15438,7,2,59,1.8179054574344098
15440,5,4,127,1.2985492158438334
15442,1,2,120,-1.000000082690371e-10
15443,10,1,410,2.117360761231235
15445,4,11,58,1.3321790398101223
15447,7,7,97,1.7480673478460895
15448,6,0,248,1.4825983709921895
15449,6,2,525,1.5199650763578456
15452,10,2,146,2.0606405639317846
15453,9,11,384,1.9549732645741777
15454,6,2,86,1.6913573295528341
15456,8,12,650,1.8543532719147784
15457,7,2,150,1.6735813497723584
15460,9,1,109,1.8913708942259002
15462,4,3,184,1.1187433355857523
15464,8,2,367,1.8252574077140156
15465,7,2,901,1.3792993591621692
15467,7,11,274,1.4526309149424748
15469,6,11,174,1.6083949194545277
15472,7,11,279,1.4274417381055509
15480,6,4,325,1.3079072101742775
15482,8,7,910,1.8288899546950128
15483,9,4,303,1.8551017389159834
15485,7,4,578,1.4913259264734138
15488,2,7,145,0.6365141680948128
15489,9,7,285,1.9405012639890928
15491,10,12,1792,2.0498807244291575
15493,9,1,367,1.8739239064914113
15494,9,4,1099,1.9057264724971457
15497,6,3,538,1.6326309265543517
15498,10,4,4793,2.0048531689940203
15502,10,2,4179,1.9835010702973161
15503,10,4,77,1.9022023360023947
15505,8,1,964,1.8034655787485783
15506,6,4,153,1.51853461503279
15507,8,4,174,1.7047773795015488
15508,7,1,467,1.550278337473311
15510,1,2,2,-1.000000082690371e-10
15512,3,11,74,0.9002560509685369
15513,10,2,4949,2.0641611189331237
15514,8,10,848,1.8861488798768218
15517,6,4,299,1.6736227651753388
15518,10,2,1287,1.8857282542664189
15521,9,4,1618,1.6194660641623835
15525,7,4,124,1.4228223903797028
15527,8,4,602,1.7242949480229517
15528,8,1,123,1.8882223533310485
15529,11,9,2199,1.7846378563970087
15530,7,2,699,1.72194167432529
15532,11,7,384,2.0512762970209146
15535,9,12,148,1.9081609701394433
15537,7,4,30,1.5050406538459495
15541,4,4,61,1.235775257117569
15543,5,2,87,1.1503031137871804
15544,6,4,2476,1.469492053144413
15545,7,4,80,1.749432145627791
15547,11,7,1960,2.116456748171125
15549,9,4,702,1.8601577550073225
15550,8,9,266,1.5698450701945952
15552,7,7,61,1.798105501924266
15554,4,2,74,1.277034259066139
15555,9,4,2611,1.988541590276207
15561,6,0,105,1.367965651419649
15562,1,9,39,-1.000000082690371e-10
15563,8,4,758,1.714399097141853
15569,9,2,1069,1.9829494197743316
15570,10,1,1252,2.078486694641538
15572,8,4,733,1.8949193456240834
15574,9,4,337,1.6452927634995844
15577,7,9,112,1.568982704800131
15578,3,4,52,0.8587409127062867
15579,6,3,59,1.6843749280011755
15581,10,2,302,1.8949145482624394
15582,7,4,494,1.512400402112058
15584,5,9,51,1.3275117906479592
15585,9,2,371,1.9663645744142695
15587,1,3,180,-1.000000082690371e-10
15589,7,2,248,1.753146359142554
15594,8,11,523,1.8550699793579224
15596,5,2,577,1.244279329275992
15599,7,4,385,1.6937811644379575
15601,9,4,4278,1.7382081518921688
15602,5,7,247,1.1012079122482252
15605,7,4,266,1.6423934370468207
15606,8,10,778,1.8452602714565016
15607,3,4,202,0.8587409127062867
15608,8,9,276,1.8462202185216332
15609,6,2,145,1.6133921185386295
15611,6,2,261,1.6112204916022679
15615,10,9,4249,1.7571640790499576
15618,8,11,223,1.7430655118818552
15620,10,4,623,2.0043332445090956
15622,9,12,1306,2.056663664450599
15623,7,1,128,1.8343719695816234
15624,8,11,453,1.8711213562358795
15625,7,2,1198,1.6353474969288884
15626,6,0,312,1.6796478831567514
15628,9,2,1136,2.0173963020177483
15630,6,4,295,1.5936558349937302
15632,9,4,1422,1.808013962606435
15636,4,3,120,1.162225544521092
15639,4,4,328,1.023283239468256
15640,9,4,5388,1.7726558185765988
15641,9,9,1680,1.9787059822023787
15643,4,2,273,1.298956564562792
15644,10,2,601,1.9019838894191081
15646,8,4,402,1.7800391440940202
15648,5,2,258,1.4887455851359186
15649,1,7,192,-1.000000082690371e-10
15651,4,4,242,1.1499171373909298
15653,2,11,1200,0.4505612086663046
15655,7,3,333,1.7059573144431517
15656,8,2,261,1.5291490904074072
15658,8,1,240,1.5788062181014124
15660,7,9,698,1.7076311536821698
15661,2,12,236,0.6730116668092565
15663,4,11,106,1.2148896535491205
15665,9,9,1776,1.9081461908393935
15668,1,7,144,-1.000000082690371e-10
15669,6,1,276,1.6654001009103039
15670,5,9,103,1.4791328069296434
15671,9,4,1239,1.950440279965762
15673,9,4,1212,1.871966415602239
15674,5,9,477,1.420148640475273
15675,5,4,492,1.4798484179768594
15676,8,11,603,1.9925157710573345
15679,6,9,428,1.5461689469824742
15680,9,11,357,1.9538251008649823
15681,5,2,464,1.4281946256119644
15683,6,4,163,1.6313454202085969
15687,9,2,705,1.5934963824259298
15689,2,2,84,0.6869615763973234
15690,4,0,276,1.1935496036981332
15691,1,4,108,-1.000000082690371e-10
15694,9,2,751,1.929913858760173
15695,5,1,212,1.4161071297294734
15696,8,2,767,1.9969613299672926
15700,8,1,351,1.9609156340448948
15701,10,2,495,2.083224758179205
15703,3,4,66,1.0549201676861442
15704,10,4,1204,1.9952711241130023
15705,4,2,62,1.329661348454758
15706,6,4,175,1.6345629405613702
15708,10,2,1105,2.073933682619407
15709,4,4,169,1.3517839938896459
15712,7,11,395,1.7279647805650529
15713,6,2,193,1.4839913364831294
15716,9,7,803,1.9492681084413583
15717,2,7,82,0.37677016105643674
15719,10,9,2538,1.782166493180748
15722,8,12,647,1.747227678038463
15723,9,4,74,1.8915000906735702
15724,4,2,84,1.3516811942858948
15727,11,2,3089,1.8858745803119827
15729,2,2,24,0.4505612086663046
15730,10,1,588,1.972496621832176
15732,5,9,225,1.2868726298980162
15733,6,1,62,1.7480673479460895
15734,5,2,431,1.3485203194715945
15737,9,9,545,1.7543871858669315
15738,7,2,2398,1.623690251661831
15743,8,2,144,1.9240412053168374
15745,8,1,127,1.9230688672951124
15746,6,9,135,1.642013739117005
15747,7,9,313,1.2308666246422502
15749,5,2,12944,1.4427145892603335
15750,10,4,1132,1.8539729237922282
15752,9,9,1787,1.8076289106479315
15753,1,7,144,-1.000000082690371e-10
15754,2,0,36,0.4505612086663046
15755,8,2,678,1.8150994508444955
15756,10,9,190,2.186764377830921
15757,7,0,187,1.7361953226296771
15759,4,2,60,1.277034259066139
15764,10,4,2222,1.9423422519486098
15768,7,2,305,1.503629604279516
15769,3,9,23984,0.6874357502033552
15775,4,7,74,1.2130075655799042
15776,9,2,153,2.054312178880644
15777,7,7,445,1.7697916857965645
15780,7,11,240,1.745261828934532
15781,6,2,76,1.6715952774212544
15785,8,2,1317,1.5085954418995402
15786,10,2,2512,1.9131320746512708
15789,7,1,444,1.6939556866059657
15791,10,9,650,2.031051673774265
15793,2,7,296,0.5004024233381879
15795,4,4,589,1.024032128169449
15796,9,1,603,1.8618446411090483
15797,4,2,969,1.2148896535491205
15799,8,4,543,1.9476713907077432
15800,8,9,345,1.9278011012853424
15801,5,2,70,1.464816384390813
15802,1,4,-1,-1.000000082690371e-10
15804,11,4,1601,1.9540924258747856
15805,10,9,2431,2.0104901083308753
15806,5,4,429,1.3189643879257433
15808,10,1,1389,2.0271013945972394
15809,6,2,313,1.66432850826481
15810,5,9,937,1.3697490023696126
15811,9,1,775,1.8458547284618674
15812,9,2,1106,1.829426701103804
15813,8,1,643,1.6273095015318866
15815,6,4,1514,1.474487250771948
15819,8,4,1201,1.8452489088620083
15820,6,4,128,1.6259287074415385
15822,5,11,160,1.482709508403449
15823,6,1,-283,1.5335907997183833
15825,5,9,220,1.4702535272519115
15826,9,2,544,1.8905040321418494
15827,7,2,794,0.9344635830992087
15829,9,4,1020,1.9073604279199
15831,8,11,704,1.971384431950285
15832,7,1,477,1.5539286561270733
15834,9,9,763,1.9461116798065903
15835,5,9,343,1.2106554968021066
15838,8,1,-811,1.6943917816674563
15839,2,9,244,0.5982695883852572
15840,3,4,266,0.9174021800627405
15841,6,12,386,1.192334833827819
15843,2,1,27,0.6931471803599453
15845,9,2,1460,2.04002124804396
15847,5,1,348,1.4270610428807247
15850,7,4,241,1.5232241796499582
15852,6,1,61,1.566861857719611
15854,9,2,867,1.7556047764996932
15855,8,4,505,1.532208586740627
15856,11,4,8772,1.9602164217199416
15858,8,4,745,1.660017830759187
15860,8,2,386,1.72396326738616
15861,11,2,990,1.8719945222749235
15862,10,4,512,2.0848505720234742
15863,2,3,2,0.6931471803599453
15864,3,1,602,1.0717300938124528
15865,4,4,228,1.242453324494
15866,10,4,127,2.023500783613855
15867,10,4,1600,2.0545418417206394
15869,3,7,200,0.6779087253441981
15874,8,4,1088,1.877940408856215
15880,9,4,186,1.9367480509960433
15881,7,2,204,1.5794940168199634
15882,5,1,326,1.5671927304211841
15885,4,1,111,1.0870753767611174
15889,11,4,210,2.0175396574067346
15891,9,4,428,1.8525475378135754
15894,7,4,166,1.8212503246075655
15895,3,4,95,0.8675632281814611
15897,6,4,223,1.5544328263016836
15898,7,1,556,1.7610923831375358
15899,3,8,45,1.0549201676861442
15901,4,4,212,1.119999409648775
15903,3,4,675,0.5221718402002468
15906,8,1,262,1.549059614273883
15907,9,9,298,1.869694094935483
15909,2,1,98,0.5982695883852572
15910,10,0,556,2.1308773166597033
15912,6,1,189,1.703474397514505
15916,10,1,392,2.153504614514792
15917,4,1,43,1.2202821658722374
15918,6,2,155,1.6224733905025066
15919,5,2,188,1.4951569423029745
15920,9,7,102,1.877632871839633
15921,7,1,163,1.735269837102351
15922,6,2,136,1.6326309265543517
15923,7,2,122,1.7237135706519082
15925,5,1,93,1.4241299168467734
15932,11,1,1670,1.851518859914644
15935,5,4,115,1.2342678655790764
15938,5,7,316,1.0768102821779202
15939,6,7,4761,1.6010117245655424
15940,2,4,3,0.6931471803599453
15942,5,4,232,1.3316643097930148
15944,4,1,50,1.242453324494
15945,2,7,52,0.6931471803599453
15950,6,9,543,1.5490702885407723
15951,7,2,186,1.873535300049036
15952,8,7,147,1.9334400324071654
15953,8,7,575,1.7913529634926677
15955,9,2,1433,1.8275689641573978
15965,5,1,90,1.5590869894061885
15967,8,9,63,1.860428750453033
15969,4,2,48,1.1209503922735833
15970,3,2,184,0.9560443806671457
15971,3,9,912,0.6390318593501769
15973,3,2,87,1.0114042644073515
15974,10,7,1950,2.088316318722524
15976,9,12,321,2.0589064310514584
15980,6,12,592,1.0790774241673153
15981,5,9,1508,1.4270634735933658
15983,8,7,694,1.8766889968899987
15984,12,4,1210,2.180974991916521
15985,5,2,872,1.443133233505574
15987,8,2,1376,1.7158014147144325
15990,7,2,209,1.4577713263787906
15996,11,2,356,2.2790494443639573
15998,9,4,1467,1.9689691056774135
16003,8,3,723,1.905958488618775
16005,9,1,131,1.7804727693296996
16006,4,4,100,1.2798542254336676
16007,9,9,650,1.8635045599151405
16008,3,7,85,0.9556998908125343
16009,8,2,203,1.8859548277920748
16010,8,7,235,1.8627039292442906
16011,8,3,1655,1.716822843399873
16012,7,1,551,1.5334860434328728
16013,7,7,10427,1.5301474705564586
16014,10,2,243,2.05632741433158
16016,9,9,346,1.948150137383614
16018,6,9,48,1.5764921934441796
16019,10,2,1263,1.8428812131748717
16022,8,4,281,1.8250475698233593
16023,7,2,231,1.5524421190285673
16027,4,7,1218,1.223575653738956
16029,9,9,26445,1.9666887702162983
16030,5,9,288,1.3948881282718448
16031,11,2,456,1.945545333320687
16033,11,2,2350,2.136762632930594
16034,4,7,254,1.2025488637189252
16036,6,1,127,1.7677614716893295
16037,6,0,490,1.6180110444008744
16038,8,2,254,1.588479845728036
16040,8,9,551,1.8875921770018773
16041,3,2,1076,1.0114042644073515
16042,6,4,262,1.5604673930779733
16043,7,2,377,1.6040422995625374
16045,9,2,995,1.8744437543778374
16048,3,1,168,0.936888307239016
16050,4,4,284,1.2406842915533958
16053,8,1,1133,1.5712163216915047
16054,6,4,411,1.557197333655925
16055,4,4,22,1.2130075655799042
16057,8,2,643,1.7596808456407114
16059,9,2,433,2.041399538276649
16062,5,4,775,0.800237820667381
16063,5,4,262,1.46513240933662
16065,8,9,248,1.8463207716437795
16066,3,4,186,1.0114042644073515
16072,4,2,154,1.0353266953705893
16073,1,1,37,-1.000000082690371e-10
16076,10,9,1021,2.009187130424185
16078,1,2,32,-1.000000082690371e-10
16080,5,7,42,1.5607104085414063
16081,8,11,567,1.9357884271530974
16083,6,4,1212,1.7366441446288132
16084,7,0,220,1.8446955200194672
16085,8,4,228,1.654375600173755
16086,6,9,390,1.3661684737178366
16091,5,9,180,0.9248035245928236
16092,7,2,658,1.418445005449525
16093,1,11,20,-1.000000082690371e-10
16094,4,2,157,1.2175988415541266
16096,4,2,163,1.2396593916543857
16097,5,4,87,1.4184836614456566
16098,7,10,521,1.631467634802866
16099,6,1,362,1.5739214974568672
16102,7,2,860,1.7803238093258553
16103,7,9,448,1.5515406304719153
16105,4,4,336,1.0913030002468518
16107,4,1,628,1.165524439534698
16109,6,1,636,1.5663734597316574
16110,9,2,355,1.8700413555693884
16112,4,2,574,1.370502389518909
16113,6,2,184,1.3460309898180205
16114,3,1,49,0.9649629227074277
16115,10,2,698,2.138661183652804
16116,9,3,282,1.9518107038202062
16117,8,7,141,2.049461236093773
16121,11,9,164,1.9914285903124609
16122,7,0,928,1.5193700982657639
16124,4,2,43,1.0250939113917865
16125,4,1,136,1.2326432840987367
16126,5,0,1218,1.2550616011218796
16128,5,2,410,1.3604403365953048
16131,9,4,1356,2.0021990096939772
16133,9,1,6568,1.7942252110637653
16134,5,1,156,1.0512563184800139
16135,5,2,209,1.4103528679659718
16136,5,2,74,1.504788283181191
16139,5,0,189,1.241074636359421
16140,4,2,104,1.3517839938896459
16142,6,4,432,1.239699180034491
16143,8,2,849,1.7609038607702632
16144,1,2,16,-1.000000082690371e-10
16145,7,2,2617,1.76641106532641
16146,9,3,451,1.9961246479120758
16147,7,4,264,1.7723792332727804
16148,1,7,144,-1.000000082690371e-10
16149,3,11,168,0.6001660728596456
16150,9,3,793,1.9778340761055881
16152,6,1,708,1.4475461157743423
16153,8,1,587,1.6012893284107002
16156,9,9,709,2.0783083808822895
16159,4,0,244,1.103432909238192
16161,8,9,1717,1.6682680212587535
16162,2,2,4,0.6931471803599453
16163,3,9,92,0.796311639873813
16168,9,7,1474,2.035696380578634
16170,9,1,1574,1.7510982769700627
16172,6,2,877,1.4657914293195904
16173,9,9,261,2.061112695578884
16174,5,1,661,1.5195281672959426
16175,8,11,605,1.641533088177205
16178,5,2,142,1.4677339288271525
16180,8,9,7598,1.3801623656429802
16182,1,9,3600,-1.000000082690371e-10
16184,8,7,536,1.7236113159045967
16185,7,2,159,1.362566412925398
16186,9,9,2723,1.8161808413340501
16187,10,9,4135,1.8595671007992185
16188,8,4,673,1.8963855086770005
16191,6,1,1578,1.3821263877136016
16193,7,4,243,1.5377034971212435
16200,8,9,264,1.8005432736601465
16201,1,9,268,-1.000000082690371e-10
16202,6,2,191,1.5859341125926616
16203,5,0,169,1.3505907317048
16205,7,9,89,1.642174783949344
16206,7,11,214,1.7211859416338227
16208,8,4,265,1.8411437724221038
16209,9,7,1375,1.8665376257564783
16210,8,3,4779,1.980467354767931
16212,7,2,160,1.6844399610187515
16214,8,1,420,1.5654079473006994
16216,10,12,256,2.162916738629728
16217,9,1,76,2.010162657739612
16218,7,9,2394,1.521660402171519
16221,8,2,282,1.8636799865410003
16222,10,4,345,2.0559365335993607
16224,9,4,822,1.7896047837325415
16225,10,2,488,2.083711462347895
16226,2,7,216,0.3488320956430319
16227,5,2,88,1.5498260453782016
16229,5,9,128,1.4075317402193153
16230,5,7,467,1.178031768599076
16232,8,9,475,1.941140870363014
16233,2,4,81,0.2868359828561607
16235,8,2,295,1.8696809465864268
16239,5,7,172,1.430349830909688
16241,10,9,1062,1.9030841610840648
16242,10,9,529,1.6427482776822222
16244,8,1,871,1.843171152596955
16245,8,0,432,1.8984913468570062
16247,5,4,234,1.415277974146454
16249,9,3,798,2.0708121387164002
16250,8,4,232,1.867103311642524
16253,9,4,1408,1.6242458207616386
16255,10,2,1681,1.6709463594086367
16256,3,2,577,0.8982053394041498
16257,2,0,2,0.6931471803599453
16258,8,9,2537,1.8207964016467253
16261,9,2,197,1.9787103154277892
16265,9,2,2065,1.7491441503717464
16266,7,9,425,1.8912007331655132
16270,8,1,688,1.651074897550115
16271,8,9,811,1.7917038127269613
16272,4,9,234,0.9170309240593723
16274,7,11,156,1.5087735885072862
16275,7,4,362,1.662642161126989
16276,3,1,432,0.9556998908125343
16278,2,2,110,0.6036372513003261
16279,6,1,160,1.4882408351580274
16282,4,1,126,1.2202821658722374
16283,8,9,533,1.864212326143913
16287,3,9,298,0.9002560509685369
16292,4,2,236,1.023715506436125
16293,10,1,718,2.0518944310226463
16297,8,2,204,1.8560362336170937
16298,3,2,62,1.0821955297387673
16302,5,4,172,1.3605138822424867
16303,9,9,2176,1.851404892811364
16305,5,9,306,1.13317258696509
16306,7,4,471,1.7129450331685296
16308,1,9,5000,-1.000000082690371e-10
16309,9,4,465,1.6115477109493181
16315,6,1,76,1.5292482924376911
16316,9,4,1244,1.7161138421880398
16317,10,2,1119,2.076516016620208
16319,1,7,96,-1.000000082690371e-10
16320,10,4,947,1.820906469905325
16321,4,9,48,1.2406842915533958
16323,1,9,50,-1.000000082690371e-10
16324,9,4,292,1.9616438283553437
16325,6,1,108,1.4548671086662879
16326,9,4,348,1.9458131425165057
16327,11,9,1756,2.0781629998140536
16330,5,9,23,1.4629537624977367
16332,7,2,278,1.6225108617173896
16333,5,2,24352,1.4089242047039343
16338,5,9,114,1.412744636363848
16339,3,0,21,1.0688206725265008
16340,10,2,513,1.9924892387470057
16341,7,9,585,1.587957346871476
16342,4,7,207,1.103432909238192
16344,1,1,18,-1.000000082690371e-10
16348,11,2,417,1.9664117717649505
16349,5,2,9,1.4270610428807247
16350,8,11,202,1.9272227145494365
16351,3,9,100,0.6837389055487535
16353,8,2,1296,1.8490595183991299
16356,4,12,103,0.46435662553635615
16357,4,9,55,1.2650013748730702
16358,7,1,264,1.8714465329919956
16359,7,2,862,1.5943580818609924
16364,5,2,151,1.345146822264158
16365,9,9,331,1.9193454396655265
16367,10,4,95,1.9949893852080578
16369,4,2,205,1.263740678932812
16370,9,9,558,1.7275289409722905
16374,10,1,53,2.1000255440116242
16377,2,9,1500,0.5004024233381879
16378,7,4,279,1.7263534505574867
